"";"nome";"precio";"imaxes"
"1";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-rosa-otono-invierno-katia-218-g.jpg"
"2";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-beige-claro-otono-invierno-katia-200-g.jpg"
"3";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-beige-oscuro-otono-invierno-katia-201-g.jpg"
"4";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-marron-palido-otono-invierno-katia-203-g.jpg"
"5";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-marron-oscuro-otono-invierno-katia-212-g.jpg"
"6";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-gris-medio-otono-invierno-katia-205-g.jpg"
"7";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-gris-claro-otono-invierno-katia-202-g.jpg"
"8";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-azul-otono-invierno-katia-219-g.jpg"
"9";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-teja-otono-invierno-katia-214-g.jpg"
"10";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-fucsia-otono-invierno-katia-215-g.jpg"
"11";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-burdeos-otono-invierno-katia-209-g.jpg"
"12";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-gris-oscuro-otono-invierno-katia-211-g.jpg"
"13";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-verde-opalo-otono-invierno-katia-208-g.jpg"
"14";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-turquesa-otono-invierno-katia-216-g.jpg"
"15";"AIR ALPACA ";"2.75 €";"https://www.katia.com/./files/lanas/lana-hilo-airalpaca-tejer-superfine-alpaca-poliamida-tejano-otono-invierno-katia-217-g.jpg"
"16";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-beige-otono-invierno-katia-68-g.jpg"
"17";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-camel-otono-invierno-katia-71-g.jpg"
"18";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-gris-piedra-otono-invierno-katia-69-g.jpg"
"19";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-gris-claro-perlado-otono-invierno-katia-60-g.jpg"
"20";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-negro-plata-otono-invierno-katia-61-g.jpg"
"21";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-marron-otono-invierno-katia-75-g.jpg"
"22";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-rubi-otono-invierno-katia-73-g.jpg"
"23";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-negro-rosa-otono-invierno-katia-64-g.jpg"
"24";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-verde-esmeralda-otono-invierno-katia-74-g.jpg"
"25";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-azul-ultramar-otono-invierno-katia-67-g.jpg"
"26";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-negro-turquesa-pastel-otono-invierno-katia-66-g.jpg"
"27";"AIR LUX ";"5.90 €";"https://www.katia.com/./files/lanas/lana-hilo-airlux-tejer-viscosa-merino-extrafine-gris-antracita-otono-invierno-katia-72-g.jpg"
"28";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-marron-oscuro-otono-invierno-katia-111-g.jpg"
"29";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-camel-otono-invierno-katia-110-g.jpg"
"30";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-beige-otono-invierno-katia-109-g.jpg"
"31";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-crudo-otono-invierno-katia-100-g.jpg"
"32";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-beige-claro-otono-invierno-katia-116-g.jpg"
"33";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-marron-corzo-otono-invierno-katia-106-g.jpg"
"34";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-gris-claro-perlado-otono-invierno-katia-105-g.jpg"
"35";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-gris-medio-otono-invierno-katia-117-g.jpg"
"36";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-negro-otono-invierno-katia-115-g.jpg"
"37";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-rosa-claro-otono-invierno-katia-102-g.jpg"
"38";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-rosa-medio-otono-invierno-katia-103-g.jpg"
"39";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-rojo-carmin-otono-invierno-katia-118-g.jpg"
"40";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-burdeos-otono-invierno-katia-119-g.jpg"
"41";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-lila-oscuro-otono-invierno-katia-104-g.jpg"
"42";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-verde-otono-invierno-katia-120-g.jpg"
"43";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-azul-claro-otono-invierno-katia-121-g.jpg"
"44";"AIRE ";"5.60 €";"https://www.katia.com/./files/lanas/lana-hilo-aire-tejer-baby-alpaca-mohair-superkid-poliamida-celeste-claro-otono-invierno-katia-101-g.jpg"
"45";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-marron-oscuro-otono-invierno-katia-6-g.jpg"
"46";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-marron-otono-invierno-katia-30-g.jpg"
"47";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-chocolate-otono-invierno-katia-34-g.jpg"
"48";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-marron-claro-otono-invierno-katia-25-g.jpg"
"49";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-beige-oscuro-otono-invierno-katia-7-g.jpg"
"50";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-beige-otono-invierno-katia-8-g.jpg"
"51";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-crudo-otono-invierno-katia-3-g.jpg"
"52";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-blanco-otono-invierno-katia-1-g.jpg"
"53";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-beige-medio-otono-invierno-katia-14-g.jpg"
"54";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-gris-otono-invierno-katia-9-g.jpg"
"55";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-otono-invierno-katia-43-g.jpg"
"56";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-gris-medio-otono-invierno-katia-10-g.jpg"
"57";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-negro-otono-invierno-katia-2-g.jpg"
"58";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-azul-oscuro-otono-invierno-katia-5-g.jpg"
"59";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-azul-claro-otono-invierno-katia-16-g.jpg"
"60";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-azul-otono-invierno-katia-27-g.jpg"
"61";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-tejano-otono-invierno-katia-26-g.jpg"
"62";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-azul-medio-otono-invierno-katia-41-g.jpg"
"63";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-lila-oscuro-otono-invierno-katia-35-g.jpg"
"64";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-lila-otono-invierno-katia-21-g.jpg"
"65";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-rosa-muy-oscuro-otono-invierno-katia-40-g.jpg"
"66";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-rosa-medio-otono-invierno-katia-37-g.jpg"
"67";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-rosa-claro-otono-invierno-katia-38-g.jpg"
"68";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-otono-invierno-katia-45-g.jpg"
"69";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-otono-invierno-katia-44-g.jpg"
"70";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-fucsia-otono-invierno-katia-22-g.jpg"
"71";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-rosa-otono-invierno-katia-29-g.jpg"
"72";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-fucsia-oscuro-otono-invierno-katia-23-g.jpg"
"73";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-violeta-oscuro-otono-invierno-katia-13-g.jpg"
"74";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-turquesa-claro-otono-invierno-katia-33-g.jpg"
"75";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-turquesa-otono-invierno-katia-20-g.jpg"
"76";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-azul-verdoso-otono-invierno-katia-36-g.jpg"
"77";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-verde-oscuro-otono-invierno-katia-42-g.jpg"
"78";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-verde-botella-otono-invierno-katia-17-g.jpg"
"79";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-verde-luminoso-otono-invierno-katia-46-g.jpg"
"80";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-pistacho-otono-invierno-katia-19-g.jpg"
"81";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-verde-oliva-otono-invierno-katia-39-g.jpg"
"82";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-mostaza-otono-invierno-katia-18-g.jpg"
"83";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-amarillo-otono-invierno-katia-47-g.jpg"
"84";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-amarillo-azafran-otono-invierno-katia-31-g.jpg"
"85";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-teja-otono-invierno-katia-28-g.jpg"
"86";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-rojo-otono-invierno-katia-4-g.jpg"
"87";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-rubi-otono-invierno-katia-11-g.jpg"
"88";"ALASKA ";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-alaska-tejer-acrilico-granate-otono-invierno-katia-12-g.jpg"
"89";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-verde-claro-plata-otono-invierno-katia-254-g.jpg"
"90";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-azul-pastel-plata-otono-invierno-katia-253-g.jpg"
"91";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-rosa-claro-plata-otono-invierno-katia-252-g.jpg"
"92";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-beige-plata-otono-invierno-katia-251-g.jpg"
"93";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-crudo-plata-otono-invierno-katia-250-g.jpg"
"94";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-gris-claro-plata-otono-invierno-katia-255-g.jpg"
"95";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-gris-oscuro-plata-otono-invierno-katia-256-g.jpg"
"96";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-marron-plata-otono-invierno-katia-257-g.jpg"
"97";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-teja-plata-otono-invierno-katia-258-g.jpg"
"98";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-burdeos-plata-otono-invierno-katia-259-g.jpg"
"99";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-morado-perlado-plata-otono-invierno-katia-260-g.jpg"
"100";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-verde-botella-plata-otono-invierno-katia-261-g.jpg"
"101";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-azul-noche-plata-otono-invierno-katia-262-g.jpg"
"102";"ALPACA SILVER new";"4.95 €";"https://www.katia.com/./files/lanas/lana-hilo-alpacasilver-tejer-superfine-alpaca-poliamida-poliester-plata-negro-otono-invierno-katia-263-g.jpg"
"103";"AMIGURUMI 100% COTTON ";"6.50 €";"https://www.katia.com/./files/lanas/lana-hilo-amigurumi100cotton-tejer-algodon-multicolor-todas-katia-s01-g.jpg"
"104";"AMIGURUMI 100% COTTON ";"6.50 €";"https://www.katia.com/./files/lanas/lana-hilo-amigurumi100cotton-tejer-algodon-multicolor-todas-katia-s02-g.jpg"
"105";"AMIGURUMI 100% COTTON ";"6.50 €";"https://www.katia.com/./files/lanas/lana-hilo-amigurumi100cotton-tejer-algodon-multicolor-todas-katia-s03-g.jpg"
"106";"AMIGURUMI 100% COTTON ";"6.50 €";"https://www.katia.com/./files/lanas/lana-hilo-amigurumi100cotton-tejer-algodon-multicolor-todas-katia-s05-g.jpg"
"107";"ANDES SOCKS ";"7.99 €";"https://www.katia.com/./files/lanas/lana-hilo-andessocks-tejer-lana-alpaca-poliamida-marron-corzo-otono-invierno-katia-200-g.jpg"
"108";"ANDES SOCKS ";"7.99 €";"https://www.katia.com/./files/lanas/lana-hilo-andessocks-tejer-lana-alpaca-poliamida-camel-otono-invierno-katia-201-g.jpg"
"109";"ANDES SOCKS ";"7.99 €";"https://www.katia.com/./files/lanas/lana-hilo-andessocks-tejer-lana-alpaca-poliamida-verde-oscuro-otono-invierno-katia-202-g.jpg"
"110";"ANDES SOCKS ";"7.99 €";"https://www.katia.com/./files/lanas/lana-hilo-andessocks-tejer-lana-alpaca-poliamida-tejano-otono-invierno-katia-203-g.jpg"
"111";"ANDES SOCKS ";"7.99 €";"https://www.katia.com/./files/lanas/lana-hilo-andessocks-tejer-lana-alpaca-poliamida-gris-claro-otono-invierno-katia-204-g.jpg"
"112";"ANDES SOCKS ";"7.99 €";"https://www.katia.com/./files/lanas/lana-hilo-andessocks-tejer-lana-alpaca-poliamida-gris-oscuro-otono-invierno-katia-205-g.jpg"
"113";"ANGORA ";"5.10 €";"https://www.katia.com/./files/lanas/lana-hilo-angora-tejer-angora-blanco-otono-invierno-katia-1-g.jpg"
"114";"ANGORA ";"5.10 €";"https://www.katia.com/./files/lanas/lana-hilo-angora-tejer-angora-crudo-otono-invierno-katia-3-g.jpg"
"115";"ANGORA ";"5.10 €";"https://www.katia.com/./files/lanas/lana-hilo-angora-tejer-angora-rosa-otono-invierno-katia-8-g.jpg"
"116";"ANGORA ";"5.10 €";"https://www.katia.com/./files/lanas/lana-hilo-angora-tejer-angora-azul-celeste-otono-invierno-katia-9-g.jpg"
"117";"ANGORA ";"5.10 €";"https://www.katia.com/./files/lanas/lana-hilo-angora-tejer-angora-gris-claro-perlado-otono-invierno-katia-10-g.jpg"
"118";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-marron-oscuro-otono-invierno-katia-9-g.jpg"
"119";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-marron-otono-invierno-katia-8-g.jpg"
"120";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-marron-claro-otono-invierno-katia-7-g.jpg"
"121";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-gris-piedra-otono-invierno-katia-10-g.jpg"
"122";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-beige-otono-invierno-katia-6-g.jpg"
"123";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-crudo-otono-invierno-katia-3-g.jpg"
"124";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-gris-otono-invierno-katia-12-g.jpg"
"125";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-negro-otono-invierno-katia-2-g.jpg"
"126";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-azul-oscuro-otono-invierno-katia-5-g.jpg"
"127";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-tejano-otono-invierno-katia-33-g.jpg"
"128";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-verde-oscuro-otono-invierno-katia-34-g.jpg"
"129";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-verde-otono-invierno-katia-15-g.jpg"
"130";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-amarillo-otono-invierno-katia-32-g.jpg"
"131";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-mostaza-otono-invierno-katia-31-g.jpg"
"132";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-teja-otono-invierno-katia-23-g.jpg"
"133";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-granate-otono-invierno-katia-21-g.jpg"
"134";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-fucsia-otono-invierno-katia-17-g.jpg"
"135";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-lila-claro-otono-invierno-katia-35-g.jpg"
"136";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-azul-verdoso-otono-invierno-katia-26-g.jpg"
"137";"ARTICO ";"7.95 €";"https://www.katia.com/./files/lanas/lana-hilo-artico-tejer-acrilico-turquesa-otono-invierno-katia-16-g.jpg"
"138";"ARTICO PLUS ";"8.99 €";"https://www.katia.com/./files/lanas/lana-hilo-articoplus-tejer-acrilico-verde-oscuro-naranja-ocre-beige-otono-invierno-katia-100-g.jpg"
"139";"ARTICO PLUS ";"8.99 €";"https://www.katia.com/./files/lanas/lana-hilo-articoplus-tejer-acrilico-verde-otono-invierno-katia-101-g.jpg"
"140";"ARTICO PLUS ";"8.99 €";"https://www.katia.com/./files/lanas/lana-hilo-articoplus-tejer-acrilico-beige-gris-marron-otono-invierno-katia-102-g.jpg"
"141";"ARTICO PLUS ";"8.99 €";"https://www.katia.com/./files/lanas/lana-hilo-articoplus-tejer-acrilico-lila-otono-invierno-katia-103-g.jpg"
"142";"ARTICO PLUS ";"8.99 €";"https://www.katia.com/./files/lanas/lana-hilo-articoplus-tejer-acrilico-azul-otono-invierno-katia-104-g.jpg"
"143";"ARTICO PLUS ";"8.99 €";"https://www.katia.com/./files/lanas/lana-hilo-articoplus-tejer-acrilico-turquesa-azul-verdoso-otono-invierno-katia-105-g.jpg"
"144";"ARTICO PLUS ";"8.99 €";"https://www.katia.com/./files/lanas/lana-hilo-articoplus-tejer-acrilico-multicolor-otono-invierno-katia-106-g.jpg"
"145";"ARTICO PLUS ";"8.99 €";"https://www.katia.com/./files/lanas/lana-hilo-articoplus-tejer-acrilico-rosa-verde-naranja-marron-otono-invierno-katia-107-g.jpg"
"146";"ARTICO PLUS ";"8.99 €";"https://www.katia.com/./files/lanas/lana-hilo-articoplus-tejer-acrilico-beige-verde-azul-otono-invierno-katia-108-g.jpg"
"147";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-marron-otono-invierno-katia-100-g.jpg"
"148";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-rosa-otono-invierno-katia-101-g.jpg"
"149";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-camel-otono-invierno-katia-102-g.jpg"
"150";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-marron-nuez-otono-invierno-katia-103-g.jpg"
"151";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-crudo-otono-invierno-katia-104-g.jpg"
"152";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-gris-otono-invierno-katia-105-g.jpg"
"153";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-turquesa-otono-invierno-katia-106-g.jpg"
"154";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-tejano-otono-invierno-katia-107-g.jpg"
"155";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-negro-otono-invierno-katia-108-g.jpg"
"156";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-teja-negro-otono-invierno-katia-200-g.jpg"
"157";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-rojo-negro-otono-invierno-katia-201-g.jpg"
"158";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-fucsia-oscuro-negro-otono-invierno-katia-202-g.jpg"
"159";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-pistacho-negro-otono-invierno-katia-203-g.jpg"
"160";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-verde-botella-negro-otono-invierno-katia-204-g.jpg"
"161";"ATLANTIC new";"2.99 €";"https://www.katia.com/./files/lanas/lana-hilo-atlantic-tejer-acrilico-modal-turquesa-negro-otono-invierno-katia-205-g.jpg"
